"STATION","NAME","LATITUDE","LONGITUDE","ELEVATION","DATE","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","1991-12-20",,,"38",",,0","24",",,0"
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","1991-12-21",,,"44",",,0","33",",,0"
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","1991-12-22",,,"47",",,0","36",",,0"
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","1991-12-23",,,"44",",,0","38",",,0"
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","1991-12-24",,,"42",",,0","28",",,0"
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","1991-12-25",,,"40",",,0","28",",,0"
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","1991-12-26",,,"38",",,0","23",",,0"
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","1991-12-27",,,"48",",,0","34",",,0"
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","1991-12-28",,,"49",",,0","32",",,0"
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","1991-12-29",,,"48",",,0","41",",,0"
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","1991-12-30",,,"43",",,0","27",",,0"
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","1991-12-31",,,"37",",,0","25",",,0"
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","1992-01-01",,,"44",",,0","26",",,0"
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","1992-01-02",,,"48",",,0","37",",,0"
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","1992-01-03",,,"46",",,0","42",",,0"
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","1992-01-04",,,"46",",,0","42",",,0"
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","1992-01-05",,,"53",",,0","39",",,0"
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","1992-01-06",,,"48",",,0","36",",,0"
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","1992-01-07",,,"48",",,0","36",",,0"
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","1992-01-08",,,"44",",,0","32",",,0"
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","1992-01-09",,,"44",",,0","34",",,0"
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","1992-01-10",,,"47",",,0","35",",,0"
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","1992-01-11",,,"38",",,0","30",",,0"
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","1992-01-12",,,"45",",,0","32",",,0"
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","1992-01-13",,,"59",",,0","40",",,0"
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","1992-01-14",,,"62",",,0","34",",,0"
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","1992-01-15",,,"34",",,0","21",",,0"
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","1992-01-16",,,"28",",,0","16",",,0"
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","1992-01-17",,,"34",",,0","14",",,0"
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","1992-01-18",,,"33",",,0","14",",,0"
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","1992-01-19",,,"23",",,0","11",",,0"
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","1992-01-20",,,"29",",,0","16",",,0"
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","1992-01-21",,,"39",",,0","23",",,0"
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","1992-01-22",,,"40",",,0","31",",,0"
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","1992-01-23",,,"58",",,0","35",",,0"
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","1992-01-24",,,"50",",,0","26",",,0"
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","1992-01-25",,,"28",",,0","21",",,0"
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","1992-01-26",,,"31",",,0","20",",,0"
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","1992-01-27",,,"35",",,0","23",",,0"
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","1992-01-28",,,"41",",,0","30",",,0"
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","1992-01-29",,,"49",",,0","31",",,0"
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","1992-01-30",,,"48",",,0","32",",,0"
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","1992-01-31",,,"46",",,0","37",",,0"
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","1992-02-01",,,"37",",,0","22",",,0"
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","1992-02-02",,,"38",",,0","22",",,0"
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","1992-02-03",,,"43",",,0","24",",,0"
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","1992-02-04",,,"41",",,0","28",",,0"
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","1992-02-05",,,"37",",,0","25",",,0"
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","1992-02-06",,,"37",",,0","23",",,0"
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","1992-02-07",,,"36",",,0","28",",,0"
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","1992-02-08",,,"36",",,0","31",",,0"
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","1992-02-09",,,"31",",,0","19",",,0"
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","1992-02-10",,,"30",",,0","14",",,0"
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","1992-02-11",,,"48",",,0","26",",,0"
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","1992-02-12",,,"28",",,0","14",",,0"
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","1992-02-13",,,"34",",,0","19",",,0"
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","1992-02-14",,,"44",",,0","30",",,0"
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","1992-02-15",,,"49",",,0","33",",,0"
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","1992-02-16",,,"53",",,0","40",",,0"
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","1992-02-17",,,"51",",,0","37",",,0"
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","1992-02-18",,,"44",",,0","37",",,0"
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","1992-02-19",,,"51",",,0","43",",,0"
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","1992-02-20",,,"51",",,0","37",",,0"
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","1992-02-21",,,"52",",,0","34",",,0"
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","1992-02-22",,,"47",",,0","33",",,0"
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","1992-02-23",,,"64",",,0","42",",,0"
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","1992-02-24",,,"42",",,0","36",",,0"
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","1992-02-25",,,"37",",,0","35",",,0"
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","1992-02-26",,,"42",",,0","34",",,0"
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","1992-02-27",,,"49",",,0","33",",,0"
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","1992-02-28",,,"50",",,0","38",",,0"
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","1992-02-29",,,"50",",,0","19",",,0"
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","1992-03-01",,,"56",",,0","19",",,0"
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","1992-03-02",,,"48",",,0","35",",,0"
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","1992-03-03",,,"39",",,0","34",",,0"
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","1992-03-04",,,"53",",,0","34",",,0"
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","1992-03-05",,,"57",",,0","37",",,0"
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","1992-03-06",,,"50",",,0","38",",,0"
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","1992-03-07",,,"54",",,0","37",",,0"
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","1992-03-08",,,"61",",,0","49",",,0"
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","1992-03-09",,,"64",",,0","44",",,0"
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","1992-03-10",,,"55",",,0","41",",,0"
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","1992-03-11",,,"54",",,0","25",",,0"
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","1992-03-12",,,"40",",,0","24",",,0"
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","1992-03-13",,,"38",",,0","23",",,0"
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","1992-03-14",,,"40",",,0","24",",,0"
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","1992-03-15",,,"35",",,0","22",",,0"
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","1992-03-16",,,"37",",,0","17",",,0"
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","1992-03-17",,,"50",",,0","29",",,0"
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","1992-03-18",,,"45",",,0","31",",,0"
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","1992-03-19",,,"33",",,0","31",",,0"
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","1992-03-20",,,"45",",,0","30",",,0"
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","1992-03-21",,,"39",",,0","28",",,0"
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","1992-03-22",,,"35",",,0","25",",,0"
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","1992-03-23",,,"38",",,0","29",",,0"
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","1992-03-24",,,"43",",,0","24",",,0"
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","1992-03-25",,,"49",",,0","32",",,0"
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","1992-03-26",,,"56",",,0","44",",,0"
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","1992-03-27",,,"56",",,0","43",",,0"
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","1992-03-28",,,"43",",,0","33",",,0"
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","1992-03-29",,,"55",",,0","35",",,0"
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","1992-03-30",,,"54",",,0","41",",,0"
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","1992-03-31",,,"59",",,0","40",",,0"
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","1992-04-01",,,"58",",,0","41",",,0"
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","1992-04-02",,,"50",",,0","34",",,0"
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","1992-04-03",,,"45",",,0","33",",,0"
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","1992-04-04",,,"53",",,0","34",",,0"
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","1992-04-05",,,"54",",,0","36",",,0"
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","1992-04-06",,,"60",",,0","38",",,0"
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","1992-04-07",,,"60",",,0","46",",,0"
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","1992-04-08",,,"64",",,0","48",",,0"
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","1992-04-09",,,"60",",,0","45",",,0"
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","1992-04-10",,,"71",",,0","47",",,0"
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","1992-04-11",,,"50",",,0","40",",,0"
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","1992-04-12",,,"57",",,0","38",",,0"
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","1992-04-13",,,"51",",,0","31",",,0"
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","1992-04-14",,,"59",",,0","37",",,0"
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","1992-04-15",,,"59",",,0","39",",,0"
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","1992-04-16",,,"47",",,0","40",",,0"
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","1992-04-17",,,"46",",,0","41",",,0"
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","1992-04-18",,,"47",",,0","40",",,0"
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","1992-04-19",,,"47",",,0","41",",,0"
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","1992-04-20",,,"56",",,0","44",",,0"
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","1992-04-21",,,"73",",,0","50",",,0"
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","1992-04-22",,,"71",",,0","54",",,0"
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","1992-04-23",,,"78",",,0","53",",,0"
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","1992-04-24",,,"81",",,0","56",",,0"
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","1992-04-25",,,"57",",,0","44",",,0"
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","1992-04-26",,,"61",",,0","41",",,0"
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","1992-04-27",,,"65",",,0","45",",,0"
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","1992-04-28",,,"61",",,0","45",",,0"
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","1992-04-29",,,"62",",,0","42",",,0"
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","1992-04-30",,,"62",",,0","42",",,0"
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","1992-05-01",,,"71",",,0","50",",,0"
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","1992-05-02",,,"86",",,0","56",",,0"
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","1992-05-03",,,"75",",,0","58",",,0"
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","1992-05-04",,,"60",",,0","50",",,0"
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","1992-05-05",,,"57",",,0","44",",,0"
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","1992-05-06",,,"60",",,0","40",",,0"
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","1992-05-07",,,"60",",,0","43",",,0"
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","1992-05-08",,,"54",",,0","47",",,0"
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","1992-05-09",,,"71",",,0","52",",,0"
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","1992-05-10",,,"63",",,0","54",",,0"
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","1992-05-11",,,"72",",,0","54",",,0"
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","1992-05-12",,,"70",",,0","50",",,0"
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","1992-05-13",,,"75",",,0","56",",,0"
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","1992-05-14",,,"81",",,0","62",",,0"
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","1992-05-15",,,"70",",,0","55",",,0"
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","1992-05-16",,,"56",",,0","52",",,0"
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","1992-05-17",,,"69",",,0","50",",,0"
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","1992-05-18",,,"74",",,0","53",",,0"
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","1992-05-19",,,"72",",,0","49",",,0"
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","1992-05-20",,,"76",",,0","46",",,0"
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","1992-05-21",,,"89",",,0","53",",,0"
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","1992-05-22",,,"93",",,0","60",",,0"
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","1992-05-23",,,"92",",,0","61",",,0"
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","1992-05-24",,,"82",",,0","45",",,0"
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","1992-05-25",,,"61",",,0","44",",,0"
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","1992-05-26",,,"61",",,0","47",",,0"
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","1992-05-27",,,"65",",,0","48",",,0"
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","1992-05-28",,,"72",",,0","47",",,0"
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","1992-05-29",,,"77",",,0","50",",,0"
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","1992-05-30",,,"70",",,0","52",",,0"
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","1992-05-31",,,"61",",,0","59",",,0"
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","1992-06-01",,,"66",",,0","56",",,0"
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","1992-06-02",,,"77",",,0","55",",,0"
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","1992-06-03",,,"83",",,0","58",",,0"
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","1992-06-04",,,"78",",,0","61",",,0"
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","1992-06-05",,,"67",",,0","61",",,0"
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","1992-06-06",,,"79",",,0","61",",,0"
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","1992-06-07",,,"83",",,0","63",",,0"
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","1992-06-08",,,"87",",,0","71",",,0"
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","1992-06-09",,,"79",",,0","66",",,0"
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","1992-06-10",,,"82",",,0","60",",,0"
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","1992-06-11",,,"80",",,0","61",",,0"
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","1992-06-12",,,"85",",,0","60",",,0"
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","1992-06-13",,,"85",",,0","65",",,0"
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","1992-06-14",,,"86",",,0","65",",,0"
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","1992-06-15",,,"83",",,0","63",",,0"
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","1992-06-16",,,"81",",,0","60",",,0"
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","1992-06-17",,,"83",",,0","62",",,0"
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","1992-06-18",,,"78",",,0","60",",,0"
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","1992-06-19",,,"69",",,0","65",",,0"
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","1992-06-20",,,"80",",,0","63",",,0"
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","1992-06-21",,,"75",",,0","57",",,0"
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","1992-06-22",,,"65",",,0","53",",,0"
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","1992-06-23",,,"76",",,0","52",",,0"
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","1992-06-24",,,"77",",,0","61",",,0"
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","1992-06-25",,,"78",",,0","61",",,0"
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","1992-06-26",,,"79",",,0","61",",,0"
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","1992-06-27",,,"80",",,0","62",",,0"
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","1992-06-28",,,"85",",,0","62",",,0"
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","1992-06-29",,,"84",",,0","64",",,0"
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","1992-06-30",,,"85",",,0","69",",,0"
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","1992-07-01",,,"89",",,0","72",",,0"
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","1992-07-02",,,"79",",,0","63",",,0"
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","1992-07-03",,,"74",",,0","59",",,0"
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","1992-07-04",,,"81",",,0","60",",,0"
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","1992-07-05",,,"79",",,0","66",",,0"
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","1992-07-06",,,"83",",,0","65",",,0"
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","1992-07-07",,,"83",",,0","63",",,0"
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","1992-07-08",,,"84",",,0","63",",,0"
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","1992-07-09",,,"91",",,0","65",",,0"
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","1992-07-10",,,"89",",,0","70",",,0"
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","1992-07-11",,,"87",",,0","75",",,0"
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","1992-07-12",,,"82",",,0","70",",,0"
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","1992-07-13",,,"91",",,0","73",",,0"
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","1992-07-14",,,"93",",,0","67",",,0"
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","1992-07-15",,,"92",",,0","66",",,0"
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","1992-07-16",,,"79",",,0","65",",,0"
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","1992-07-17",,,"72",",,0","67",",,0"
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","1992-07-18",,,"84",",,0","70",",,0"
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","1992-07-19",,,"85",",,0","69",",,0"
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","1992-07-20",,,"89",",,0","70",",,0"
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","1992-07-21",,,"87",",,0","70",",,0"
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","1992-07-22",,,"82",",,0","63",",,0"
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","1992-07-23",,,"70",",,0","59",",,0"
